GeneSymbol	T_cell	Endothelial_cell	B_cell	Fibroblast	Cancer_cell	Myeloid_cell	Mast_cell	pDC
VPS37B	173.67860264961	151.600210527362	192.585186660809	1	94.0105324676222	1	303.339010795063	1
VPS53	1	1	1	1	1	1	1	85.596564277171
VRK2	1	1	186.517913244015	1	94.0746900567862	80.5791087116366	1	110.744952067706
VSIG4	1	1	1	1	1	346.64792229849	1	1
VSTM4	1	1	1	99.9648387940452	1	1	1	1
VTCN1	1	1	1	1	217.050212557746	1	1	1
VTI1A	1	1	1	1	1	64.3059946313478	1	1
VWA1	1	610.866962562877	1	1	81.9760720403797	1	1	1
VWA5A	1	1	1	1	1	1	3389.13813538116	1
VWF	1	4101.73395589375	1	1	1	1	1	1
WAS	615.468986240529	1	527.924396837731	1	1	337.79058793866	263.162016146132	268.930949624432
WASHC1	1	85.1197756686576	1	65.802730808733	67.4455469392894	81.4881467582988	330.31313781241	1
WASHC2A	1	1	1	1	1	1	1	79.2643473920928
WDFY2	1	1	1	79.6633171424193	66.4689038960852	81.2074830280181	202.201202197636	295.366682526627
WDFY4	1	1	235.2636619875	1	1	72.7536622987246	1	491.515061705855
WDR34	1	66.0501030718912	1	1	202.136266882847	1	1	1
WDR5	1	1	1	1	95.3341612361577	1	1	1
WDYHV1	1	1	1	1	99.0945083422976	1	1	1
WFDC2	1	1	1	1	854.429692677054	1	1	1
WHAMM	1	1	1	1	1	1	1	87.4196602849853
WISP2	1	1	1	643.838535237692	1	1	1	1
WNT10A	1	1	1	1	1	1	1	264.801830703127
WNT2	1	1	1	117.40773147671	1	1	1	1
WSB2	1	1	1	1	1	72.0688776418364	1	1
WWC3	1	94.1880908278972	1	1	1	1	1	1
WWOX	1	1	1	1	152.356896371329	1	1	1
WWP2	1	1	1	1	186.401894833588	1	1	1
XCL1	549.981131072852	1	1	1	1	1	1	1
XCL2	412.542985928716	1	1	1	1	1	1	1
XPC	156.19019546289	80.1195081513438	1	88.975681878567	57.5840958024709	1	1	1
XPOT	1	74.9483287139445	1	58.4023060017393	99.4859740947943	1	283.397602829121	1
XXYLT1	1	1	1	1	1	1	1	123.579914813427
YARS	174.939710459334	80.9542703460248	1	1	105.555394172379	72.2851430025691	1	1
YDJC	165.621465879409	1	224.4150637631	1	143.524167880265	64.5467504565852	1	1
YES1	1	236.641195662162	1	66.0156050364548	111.433011433807	1	198.40555851621	1
Z93241.1	1	1	1	1	1	85.5130646527827	1	321.844945541718
Z93930.2	1	1	1	1	56.9510219117946	1	1	139.779943392187
ZAP70	671.508329881506	1	1	1	1	1	1	1
ZBED5.AS1	1	1	1	1	90.6566728890295	1	1	1
ZBP1	218.783652075099	1	241.385392533956	1	1	1	1	1
ZBTB10	1	1	1	1	65.6721665820378	1	1	125.907142652259
ZBTB11	1	1	1	1	1	1	1	87.9623038365838
ZBTB24	1	1	1	1	1	1	1	78.5753415535968
ZC2HC1A	1	1	1	79.4387836175551	1	1	1	1
ZC3H12A	204.319844646812	1	151.864893381404	1	59.5024652831193	1	483.695390619585	74.7839568743164
ZC3H4	1	1	1	1	1	1	1	103.536083942584
ZCCHC2	1	1	1	1	1	78.4367543464439	1	1
ZCCHC24	1	77.2829184792915	1	181.635424119468	1	1	1	1
ZDHHC17	1	74.4680841315671	1	1	1	1	1	368.641462624182
ZDHHC21	1	1	182.80073433588	1	57.9496538859906	1	1	108.3638280551
ZEB2	1	1	211.817862766975	355.135383244911	1	857.733095399487	1238.50199453493	564.662496638794
ZFAT	1	1	1	1	1	1	1	903.210127000842
ZFHX4	1	1	1	212.999611078163	1	1	1	1
ZFYVE26	1	1	1	1	1	1	1	129.947500444783
ZG16B	1	1	1	1	227.059993274441	1	1	1
ZGPAT	157.249741341359	1	1	1	66.4325025546526	1	1	118.344133536997
ZMAT3	1	1	1	145.584703675385	1	1	1	1
ZMYM5	149.252096753921	1	1	1	1	1	1	1
ZMYND8	1	80.1072662747298	1	1	130.97392177577	62.7613355094767	347.770529526324	101.323051813205
ZNF10	1	1	1	1	54.8091528921233	1	1	143.706751542536
ZNF107	1	1	153.809069538519	1	1	1	1	1
ZNF267	1	1	1	1	1	118.848064152113	1	83.728546672265
ZNF302	1	106.793056273087	132.587267049384	114.800973485609	106.672865546418	1	1	1
ZNF32	1	69.4922506990063	1	92.6141979684602	122.49686034536	57.2323330075037	187.716636077689	1
ZNF385A	1	1	1	1	81.6683011610876	330.092592642566	1	1
ZNF385D	1	277.440060560993	1	1	1	1	1	1
ZNF394	174.562993787428	1	145.125621357099	1	62.1104019692689	1	1	183.899938274309
ZNF430	1	1	160.570565764865	1	1	1	1	1
ZNF431	1	72.3745679875581	167.485354907436	1	65.1912132223708	1	192.357542166314	66.8974961736246
ZNF467	1	97.8597338716989	1	1	1	1	1	1
ZNF480	1	1	1	1	1	1	1	86.145348634418
ZNF503	1	1	1	85.2808770858533	1	1	1	1
ZNF544	1	1	1	1	86.2689387094404	1	1	1
ZNF552	1	1	1	1	215.551503959621	1	1	1
ZNF581	1	1	237.753710809159	1	93.5509147339255	66.5547091294691	1	1
ZNF587	1	1	1	1	136.636422818608	1	1	1
ZNF589	1	1	1	1	1	1	1	109.768844277495
ZNF592	1	1	1	1	1	1	1	94.3519348265192
ZNF606	1	1	1	1	95.970468143057	1	1	1
ZNF664	1	1	1	1	156.193450932131	1	1	1
ZNF683	423.003848385659	1	1	1	1	1	1	1
ZNF703	1	1	1	182.73174231177	86.1022650509181	1	1	1
ZNF736	1	1	1	1	1	1	167.188532282958	1
ZNF91	1	1	1	1	96.8313232843041	1	1	1
ZNRF1	1	61.7505694629616	1	1	53.5919293593166	1	276.796281435313	1
ZNRF2	1	1	1	1	1	1	1	92.6085884910513
ZRSR2	184.075579407863	1	195.561917692641	1	1	62.2427719155902	1	97.0457664176867
ZSWIM6	1	1	1	1	1	83.5581185564715	1	1
